"pay_basis","title","fiscal_year","n","median_rate","real_median_rate","median_hours","median_gross","real_median_gross","pct_substantial","suppressed"
"per Hour","OFFICE ASSISTANT",2017,1,,,,,,,TRUE
"per Hour","OFFICE ASSISTANT",2018,1,,,,,,,TRUE
"per Hour","OFFICE ASSISTANT",2019,2,,,,,,,TRUE
"per Hour","OFFICE ASSISTANT",2020,2,,,,,,,TRUE
"per Hour","OFFICE ASSISTANT",2021,2,,,,,,,TRUE
"per Hour","OFFICE ASSISTANT",2022,2,,,,,,,TRUE
"per Hour","OFFICE ASSISTANT",2024,1,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2014,28,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2015,33,15.61,20.4319978125263,999.6,15551.07,20354.8640757491,0.393939393939394,FALSE
"per Hour","OFFICE MACHINE AIDE",2016,23,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2017,20,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2018,17,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2019,17,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2020,13,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2021,10,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2022,10,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2023,7,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2024,5,,,,,,,TRUE
"per Hour","OFFICE MACHINE AIDE",2025,7,,,,,,,TRUE
"per Hour","OILER",2014,1,,,,,,,TRUE
"per Hour","OILER",2015,1,,,,,,,TRUE
"per Hour","OILER",2023,1,,,,,,,TRUE
"per Hour","OILER",2025,1,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2014,4,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2015,3,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2016,5,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2017,6,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2018,5,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2019,3,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2020,4,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2021,2,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2023,2,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2024,2,,,,,,,TRUE
"per Hour","OPERATIONS COMMUNICATIONS SPECIALIST",2025,2,,,,,,,TRUE
"per Hour","PAINTER",2014,3,,,,,,,TRUE
"per Hour","PAINTER",2015,4,,,,,,,TRUE
"per Hour","PAINTER",2016,6,,,,,,,TRUE
"per Hour","PAINTER",2017,9,,,,,,,TRUE
"per Hour","PAINTER",2018,6,,,,,,,TRUE
"per Hour","PAINTER",2019,5,,,,,,,TRUE
"per Hour","PAINTER",2020,2,,,,,,,TRUE
"per Hour","PAINTER",2021,5,,,,,,,TRUE
"per Hour","PAINTER",2022,4,,,,,,,TRUE
"per Hour","PAINTER",2023,6,,,,,,,TRUE
"per Hour","PAINTER",2024,5,,,,,,,TRUE
"per Hour","PAINTER",2025,20,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2014,10,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2015,12,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2016,14,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2017,6,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2018,10,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2019,14,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2020,12,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2021,10,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2022,7,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2023,6,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2024,5,,,,,,,TRUE
"per Hour","PARALEGAL AIDE",2025,3,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2014,8,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2015,3,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2016,3,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2017,5,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2018,7,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2019,6,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2021,6,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2022,6,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2023,2,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2024,1,,,,,,,TRUE
"per Hour","PARK SUPERVISOR",2025,1,,,,,,,TRUE
"per Hour","PER SESSION ED PARA",2017,38,17.95,22.9550816575915,0,2702.31,3455.80761638586,0,FALSE
"per Hour","PHOTOGRAPHER",2016,2,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2017,2,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2018,2,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2019,2,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2020,2,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2021,1,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2023,1,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2024,1,,,,,,,TRUE
"per Hour","PHOTOGRAPHER",2025,2,,,,,,,TRUE
"per Hour","PHYSICAL THERAPIST",2014,11,,,,,,,TRUE
"per Hour","PHYSICAL THERAPIST",2015,319,54.7,71.5970711303773,188.58,10660.9,13954.0990057375,0.0156739811912226,FALSE
"per Hour","PHYSICAL THERAPIST",2016,371,56.61,73.6717219967567,188.58,10256.97,13348.3243661734,0.00808625336927224,FALSE
"per Hour","PHYSICAL THERAPIST",2017,364,59.18,75.6814335652516,182.5,10274.31,13139.1434554545,0.010989010989011,FALSE
"per Hour","PHYSICAL THERAPIST",2018,373,62.15,78.0915595113651,188.58,11127.65,13981.9073563418,0.0134048257372654,FALSE
"per Hour","PHYSICAL THERAPIST",2019,356,63.4,78.2745629197348,188.58,11720.48,14470.2752241245,0.00842696629213483,FALSE
"per Hour","PHYSICAL THERAPIST",2020,13,,,,,,,TRUE
"per Hour","PHYSICAL THERAPIST",2021,552,66.93,79.5551294275571,178.225,11474.53,13638.9917715581,0.00543478260869565,FALSE
"per Hour","PHYSICAL THERAPIST",2022,527,66.93,75.7325141251935,182.5,12145.5,13742.8544794194,0.00379506641366224,FALSE
"per Hour","PHYSICAL THERAPIST",2023,337,66.93,71.9280107351099,182.5,12214.8,13126.9425597971,0.00890207715133531,FALSE
"per Hour","PHYSICAL THERAPIST",2024,354,71.01,73.78227138379,188.58,13001.09,13508.6600572466,0.00847457627118644,FALSE
"per Hour","PHYSICAL THERAPIST",2025,371,73.14,73.14,188.58,13391.38,13391.38,0.00269541778975741,FALSE
"per Hour","PHYSICIAN",2014,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2015,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2016,5,,,,,,,TRUE
"per Hour","PHYSICIAN",2017,3,,,,,,,TRUE
"per Hour","PHYSICIAN",2018,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2019,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2020,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2021,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2022,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2023,4,,,,,,,TRUE
"per Hour","PHYSICIAN",2024,3,,,,,,,TRUE
"per Hour","PHYSICIAN",2025,3,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2018,2,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2019,2,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2020,3,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2021,3,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2022,3,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2023,4,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2024,4,,,,,,,TRUE
"per Hour","PHYSICIAN S ASSISTANT",2025,4,,,,,,,TRUE
"per Hour","PLASTERER",2015,1,,,,,,,TRUE
"per Hour","PLAYGROUND ASSOCIATE",2014,103,14.9,19.5971263518614,1116.25,15749.3,20714.1625539175,0.563106796116505,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2015,144,15.57,20.379641636197,812,11518.755,15076.9491968627,0.395833333333333,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2016,163,15.97,20.7832079188872,503,7720.69,10047.6334093471,0.196319018404908,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2017,128,16.45,21.0368297084892,882.5,15542.215,19875.9228114119,0.359375,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2018,118,16.5,20.7322724366456,780.5,14378.44,18066.5294117553,0.364406779661017,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2019,96,17.21,21.247716527581,698.65,12140.295,14988.5849344108,0.34375,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2020,36,17.73,21.5094116413906,1614.66,28317.55,34353.8544628122,0.833333333333333,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2021,101,17.72,21.0625563044421,140,2480.8,2948.7578826219,0.158415841584158,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2022,105,17.72,20.0505027685407,1481,26775.21,30296.6378235473,0.60952380952381,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2023,77,19.36,20.8057117560395,536.92,10770.08,11574.3378135065,0.350649350649351,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2024,126,19.95,20.728859514246,335.085,6465.23,6717.63631064105,0.293650793650794,FALSE
"per Hour","PLAYGROUND ASSOCIATE",2025,110,20.6,20.6,577.365,11575.185,11575.185,0.354545454545455,FALSE
"per Hour","PLUMBER",2014,5,,,,,,,TRUE
"per Hour","PLUMBER",2015,15,,,,,,,TRUE
"per Hour","PLUMBER",2016,18,,,,,,,TRUE
"per Hour","PLUMBER",2017,14,,,,,,,TRUE
"per Hour","PLUMBER",2018,8,,,,,,,TRUE
"per Hour","PLUMBER",2019,13,,,,,,,TRUE
"per Hour","PLUMBER",2020,5,,,,,,,TRUE
"per Hour","PLUMBER",2021,17,,,,,,,TRUE
"per Hour","PLUMBER",2022,17,,,,,,,TRUE
"per Hour","PLUMBER",2023,15,,,,,,,TRUE
"per Hour","PLUMBER",2024,15,,,,,,,TRUE
"per Hour","PLUMBER",2025,13,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2014,2,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2015,1,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2016,1,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2017,6,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2018,6,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2019,7,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2020,4,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2021,5,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2022,3,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2023,2,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2024,2,,,,,,,TRUE
"per Hour","PLUMBER S HELPER",2025,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2014,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2015,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2016,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2017,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2018,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2019,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2020,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2021,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2022,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2023,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALIST",2024,1,,,,,,,TRUE
"per Hour","POISON INFORMATION SPECIALISTS",2025,1,,,,,,,TRUE
"per Hour","POLICE CADET",2014,93,14.16,18.623846251165,719,8991.6,11826.1423694897,0.268817204301075,FALSE
"per Hour","POLICE CADET",2015,147,14.8,19.3717852418571,1152.5,17147.03,22443.8231551136,0.63265306122449,FALSE
"per Hour","POLICE CADET",2016,257,15.18,19.7551093430625,1057,14947.08,19451.9894439725,0.53307392996109,FALSE
"per Hour","POLICE CADET",2017,591,15.64,20.0009736559739,989.95,16949.62,21675.7610676962,0.494077834179357,FALSE
"per Hour","POLICE CADET",2018,462,15.64,19.6516812672204,1086.165,18019.06,22640.9733922584,0.558441558441558,FALSE
"per Hour","POLICE CADET",2019,434,16.31,20.1365634261968,967.96,16440.33,20297.4707414228,0.476958525345622,FALSE
"per Hour","POLICE CADET",2020,410,16.8,20.3811683911654,1024.36,16993.885,20616.3828455416,0.51219512195122,FALSE
"per Hour","POLICE CADET",2021,157,16.8,19.9690150064688,1265.92,21256.2,25265.7962369347,0.687898089171974,FALSE
"per Hour","POLICE CADET",2022,127,16.79,18.9981908286568,568,9536.72,10790.9723906771,0.141732283464567,FALSE
"per Hour","POLICE CADET",2023,285,16.79,18.0437965074331,841.4,14127.1,15182.043933303,0.407017543859649,FALSE
"per Hour","POLICE CADET",2024,304,18.9,19.6378669082331,1000.56,17225.81,17898.3155643656,0.5,FALSE
"per Hour","POLICE CADET",2025,244,19.51,19.51,1100.86,22293.755,22293.755,0.614754098360656,FALSE
"per Hour","PRE SES ED PARA",2014,23,,,,,,,TRUE
"per Hour","PRE SES ED PARA",2015,29,,,,,,,TRUE
"per Hour","PRE SES ED PARA",2016,34,17.17,22.344876641659,0,2413.785,3141.27711499632,0,FALSE
"per Hour","PRE SES ED PARA",2018,54,18.86,23.6976156457658,0,1970.48,2475.91079945221,0,FALSE
"per Hour","PRE SES ED PARA",2019,73,19.6,24.1984453190348,0,2296.67,2835.50221484018,0,FALSE
"per Hour","PRE SES ED PARA",2020,68,20.09,24.3724805344352,0,0,0,0,FALSE
"per Hour","PRE SES ED PARA",2021,11,,,,,,,TRUE
"per Hour","PRE SES ED PARA",2022,13,,,,,,,TRUE
"per Hour","PRE SES ED PARA",2023,1,,,,,,,TRUE
"per Hour","PRE SES ED PARA",2024,10,,,,,,,TRUE
"per Hour","PRE SES ED PARA",2025,13,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2014,5,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2015,5,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2016,4,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2017,4,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2018,3,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2019,3,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2020,3,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2021,3,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2022,2,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2023,2,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2024,2,,,,,,,TRUE
"per Hour","PRECINCT COMMUNITY RELATIONS AIDE",2025,2,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2014,18,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2015,16,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2016,14,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2017,12,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2018,11,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2019,11,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2020,11,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2021,11,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2022,9,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2023,9,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2024,7,,,,,,,TRUE
"per Hour","PRECINCT RECEPTIONIST",2025,7,,,,,,,TRUE
"per Hour","PRINCIPAL ACCOUNTANT INVESTIGATOR",2017,1,,,,,,,TRUE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE",2015,30,27.525,36.0275938366295,1743.135,46858.365,61333.1205111185,0.933333333333333,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE",2016,27,,,,,,,TRUE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE",2017,39,30,38.3650389820471,1748.5,44037.32,56316.4499488294,0.871794871794872,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE LEV 1 & 2 NON SUPVR",2014,37,27.69,36.4190891733586,1728.75,43853.88,57678.5253274744,0.891891891891892,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE LEV 1 & 2 NON SUPVR",2018,38,31.09,39.0646272760795,1672.65,53267.635,66930.8558106544,0.894736842105263,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE LEV 1 & 2 NON SUPVR",2019,34,31.09,38.3841665800403,1742.335,51448.035,63518.4929448615,0.852941176470588,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE NON SUPVR",2020,54,30.315,36.7770904629868,1668.125,51328.12,62269.4676739251,0.592592592592593,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE NON SUPVR",2021,55,29.86,35.4925469103071,1742,51547.44,61270.9287443483,0.727272727272727,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE NON SUPVR",2022,61,30.65,34.6810332875718,1734,50402.46,57031.301567227,0.80327868852459,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE NON SUPVR",2023,73,32.41,34.8302230378741,1732.47,50940.69,54744.6959087689,0.808219178082192,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE NON SUPVR",2024,78,33,34.2883390461213,1723.44,57020.815,59246.9405274593,0.692307692307692,FALSE
"per Hour","PRINCIPAL ADMINISTRATIVE ASSOCIATE NON SUPVR",2025,79,37.57,37.57,1730.95,57458.38,57458.38,0.822784810126582,FALSE
"per Hour","PRINCIPAL PARK SUPERVISOR",2014,2,,,,,,,TRUE
"per Hour","PRINTING PRESS OPERATOR",2014,1,,,,,,,TRUE
"per Hour","PRINTING PRESS OPERATOR",2015,1,,,,,,,TRUE
"per Hour","PRINTING PRESS OPERATOR",2016,1,,,,,,,TRUE
"per Hour","PROBATION ADJUNCT TRAINER",2023,8,,,,,,,TRUE
"per Hour","PROBATION ADJUNCT TRAINER",2024,8,,,,,,,TRUE
"per Hour","PROBATION ADJUNCT TRAINER",2025,7,,,,,,,TRUE
"per Hour","PROBATION ASSISTANT",2020,1,,,,,,,TRUE
"per Hour","PROBATION ASSISTANT",2021,1,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2014,21,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2015,16,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2016,18,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2017,18,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2018,17,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2019,11,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2020,11,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2021,12,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2022,11,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2023,11,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2024,12,,,,,,,TRUE
"per Hour","PROCUREMENT ANALYST",2025,9,,,,,,,TRUE
"per Hour","PROFESSOR",2014,79,91.46,120.292159472567,79.28,9277.28,12201.8810980938,0,FALSE
"per Hour","PROFESSOR",2015,83,87.94,115.105053660062,90,8560.8,11205.2688580061,0,FALSE
"per Hour","PROFESSOR",2016,85,87.94,114.444289567122,88,8007.56,10420.9633314317,0,FALSE
"per Hour","PROFESSOR",2017,121,97.11,124.187631184886,45,6189.16,7914.91215553756,0,FALSE
"per Hour","PROFESSOR",2018,68,97.11,122.018847049858,86.25,9245.29,11616.7194567149,0,FALSE
"per Hour","PROFESSOR",2019,59,97.11,119.89341963936,120,12624.3,15586.1445531169,0,FALSE
"per Hour","PROFESSOR",2020,26,,,,,,,TRUE
"per Hour","PROFESSOR",2021,3,,,,,,,TRUE
"per Hour","PROFESSOR",2022,1,,,,,,,TRUE
"per Hour","PROFESSOR",2023,6,,,,,,,TRUE
"per Hour","PROFESSOR",2024,3,,,,,,,TRUE
"per Hour","PROFESSOR",2025,5,,,,,,,TRUE
"per Hour","PROGRAM OFFICER",2016,1,,,,,,,TRUE
"per Hour","PROGRAM OFFICER",2017,1,,,,,,,TRUE
"per Hour","PROGRAM OFFICER",2018,1,,,,,,,TRUE
"per Hour","PROGRAM OFFICER",2019,1,,,,,,,TRUE
"per Hour","PROGRAM OFFICER",2020,1,,,,,,,TRUE
"per Hour","PROGRAM OFFICER",2021,1,,,,,,,TRUE
"per Hour","PROGRAM OFFICER",2022,1,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2014,5,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2015,2,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2016,2,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2017,1,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2018,1,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2019,1,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2021,1,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2022,1,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2024,1,,,,,,,TRUE
"per Hour","PROGRAM PRODUCER",2025,1,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2014,2,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2015,1,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2016,2,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2017,4,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2018,4,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2019,4,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2020,3,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2021,3,,,,,,,TRUE
"per Hour","PROGRAM SPECIALIST CORRECTION",2022,3,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2014,1,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2015,2,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2016,2,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2017,2,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2018,3,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2019,3,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2020,1,,,,,,,TRUE
"per Hour","PROJECT PLANNER",2021,1,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2014,16,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2015,16,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2016,15,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2017,14,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2018,13,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2019,11,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2020,11,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2021,11,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2022,8,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2023,7,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2024,5,,,,,,,TRUE
"per Hour","PSYCHIATRIST",2025,5,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2014,8,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2015,9,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2016,10,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2017,10,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2018,9,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2019,10,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2020,10,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2021,8,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2022,5,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2023,4,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2024,4,,,,,,,TRUE
"per Hour","PSYCHOLOGIST",2025,3,,,,,,,TRUE
"per Hour","PUBLIC HEALTH ADVISER",2014,179,20.68,27.1992330843285,1442,29849.4,39259.2257266612,0.983240223463687,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2015,141,21.64,28.3246913941749,1491,33604.02,43984.4499123697,0.929078014184397,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2016,172,22.18,28.864843559231,1448.375,31749.8,41318.8913452151,0.97093023255814,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2017,200,22.84,29.2085830116652,1455.025,34495.685,44114.2766579139,0.92,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2018,214,22.91,28.7864461529425,1412.4,33795.065,42463.545126918,0.911214953271028,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2019,215,23.9,29.5072879145373,1519,36734.6,45353.0719090109,0.948837209302326,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2020,224,24.62,29.8681170113388,1591.625,38204.005,46347.7535191621,0.991071428571429,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2021,207,24.62,29.2641160392418,1703,41927.86,49836.7896148288,0.975845410628019,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2022,177,24.62,27.8579784515503,1645,40672.26,46021.4030323254,0.909604519774011,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2023,155,26.9,28.9087627188773,1612.72,42890,46092.8190711021,0.980645161290323,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2024,130,27.72,28.8022047987418,1638,44308.455,46038.2826560547,0.938461538461538,FALSE
"per Hour","PUBLIC HEALTH ADVISER",2025,132,28.62,28.62,1568.435,44750.345,44750.345,0.924242424242424,FALSE
"per Hour","PUBLIC HEALTH ASSISTANT",2014,71,16.99,22.3459850146393,1372,23185.98,30495.2066880357,0.830985915492958,FALSE
"per Hour","PUBLIC HEALTH ASSISTANT",2015,29,,,,,,,TRUE
"per Hour","PUBLIC HEALTH ASSISTANT",2016,54,18.2,23.685308962038,1379,24317.83,31646.9954305669,0.944444444444444,FALSE
