"title","fiscal_year","n","n_common","n_uncommon","common_mean","uncommon_mean","common_median","uncommon_median","gap","gap_dollars","uncommon_share","suppressed"
"CITY ATTENDANT",2025,68,63,5,,,,,,,0.0735294117647059,TRUE
"CITY CHIEF DECARBONIZATION OFFICER",2024,1,1,0,,,,,,,0,TRUE
"CITY CHIEF DECARBONIZATION OFFICER",2025,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2014,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2015,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2016,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2017,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2018,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2019,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2020,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2021,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2022,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2023,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2024,1,1,0,,,,,,,0,TRUE
"CITY CLERK & CLERK OF COUNCIL",2025,1,1,0,,,,,,,0,TRUE
"CITY COLLECTOR",2015,1,1,0,,,,,,,0,TRUE
"CITY COLLECTOR",2016,1,1,0,,,,,,,0,TRUE
"CITY COLLECTOR",2017,1,1,0,,,,,,,0,TRUE
"CITY COLLECTOR",2018,1,1,0,,,,,,,0,TRUE
"CITY COLLECTOR",2023,1,0,1,,,,,,,1,TRUE
"CITY COLLECTOR",2024,1,0,1,,,,,,,1,TRUE
"CITY COLLECTOR",2025,1,0,1,,,,,,,1,TRUE
"CITY CUSTODIAL ASSISTANT",2014,694,636,58,30750.6493710692,30574.6206896552,31125,31125,0.00572438907841786,176.028681414005,0.0835734870317003,FALSE
"CITY CUSTODIAL ASSISTANT",2015,686,624,62,31982.5448717949,31861.9193548387,32549,32549,0.0037716047124987,120.625516956163,0.0903790087463557,FALSE
"CITY CUSTODIAL ASSISTANT",2016,15,15,0,,,,,,,0,TRUE
"CITY CUSTODIAL ASSISTANT",2017,761,691,70,33686.2344428365,33644.1714285714,34364,34364,0.00124867070958692,42.063014265048,0.0919842312746386,FALSE
"CITY CUSTODIAL ASSISTANT",2018,743,673,70,34150.1679049034,34225.1428571429,34364,34364,-0.00219544900769489,-74.9749522394341,0.0942126514131898,FALSE
"CITY CUSTODIAL ASSISTANT",2019,793,712,81,36006.1601123595,35203.5802469136,35840,35840,0.0222900710028912,802.579865445965,0.102143757881463,FALSE
"CITY CUSTODIAL ASSISTANT",2020,829,733,96,36848.0504774898,35694.5520833333,36915,36915,0.031304190566638,1153.49839415644,0.115802171290712,FALSE
"CITY CUSTODIAL ASSISTANT",2021,750,661,89,37249.602118003,36487.7078651685,36915,36915,0.0204537554635048,761.894252834485,0.118666666666667,FALSE
"CITY CUSTODIAL ASSISTANT",2022,684,601,83,37432.5956738769,37055.734939759,36915,36915,0.0100677157790806,376.860734117836,0.121345029239766,FALSE
"CITY CUSTODIAL ASSISTANT",2023,705,617,88,40234.0064829822,39874.3295454545,40338,40338,0.00893962518199027,359.676937527627,0.124822695035461,FALSE
"CITY CUSTODIAL ASSISTANT",2024,639,565,74,42034.2389380531,41906.7432432432,41548,41548,0.00303313912731371,127.495694809862,0.115805946791862,FALSE
"CITY CUSTODIAL ASSISTANT",2025,652,579,73,43581.530224525,43431.5205479452,42898,42898,0.00344204702788111,150.009676579837,0.111963190184049,FALSE
"CITY DEBRIS REMOVER",2014,6,6,0,,,,,,,0,TRUE
"CITY DEBRIS REMOVER",2015,9,8,1,,,,,,,0.111111111111111,TRUE
"CITY DEBRIS REMOVER",2016,7,6,1,,,,,,,0.142857142857143,TRUE
"CITY DEBRIS REMOVER",2017,7,6,1,,,,,,,0.142857142857143,TRUE
"CITY DEBRIS REMOVER",2018,4,3,1,,,,,,,0.25,TRUE
"CITY DEBRIS REMOVER",2019,4,3,1,,,,,,,0.25,TRUE
"CITY DEBRIS REMOVER",2020,4,3,1,,,,,,,0.25,TRUE
"CITY DEBRIS REMOVER",2021,4,3,1,,,,,,,0.25,TRUE
"CITY DEBRIS REMOVER",2022,4,3,1,,,,,,,0.25,TRUE
"CITY DEBRIS REMOVER",2023,2,1,1,,,,,,,0.5,TRUE
"CITY DEBRIS REMOVER",2024,2,1,1,,,,,,,0.5,TRUE
"CITY DEBRIS REMOVER",2025,1,1,0,,,,,,,0,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2014,2,1,1,,,,,,,0.5,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2015,2,1,1,,,,,,,0.5,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2016,2,1,1,,,,,,,0.5,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2017,1,0,1,,,,,,,1,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2018,2,1,1,,,,,,,0.5,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2019,3,1,2,,,,,,,0.666666666666667,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2020,3,1,2,,,,,,,0.666666666666667,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2021,3,1,2,,,,,,,0.666666666666667,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2022,4,2,2,,,,,,,0.5,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2023,3,2,1,,,,,,,0.333333333333333,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2024,2,1,1,,,,,,,0.5,TRUE
"CITY DEPUTY MEDICAL DIRECTOR",2025,2,1,1,,,,,,,0.5,TRUE
"CITY ELEVATOR OPERATOR",2014,9,8,1,,,,,,,0.111111111111111,TRUE
"CITY ELEVATOR OPERATOR",2015,7,6,1,,,,,,,0.142857142857143,TRUE
"CITY ELEVATOR OPERATOR",2016,8,7,1,,,,,,,0.125,TRUE
"CITY ELEVATOR OPERATOR",2017,6,5,1,,,,,,,0.166666666666667,TRUE
"CITY ELEVATOR OPERATOR",2018,5,4,1,,,,,,,0.2,TRUE
"CITY ELEVATOR OPERATOR",2019,4,4,0,,,,,,,0,TRUE
"CITY ELEVATOR OPERATOR",2020,3,3,0,,,,,,,0,TRUE
"CITY ELEVATOR OPERATOR",2021,3,3,0,,,,,,,0,TRUE
"CITY ELEVATOR OPERATOR",2022,2,2,0,,,,,,,0,TRUE
"CITY ELEVATOR OPERATOR",2023,2,2,0,,,,,,,0,TRUE
"CITY ELEVATOR OPERATOR",2024,2,2,0,,,,,,,0,TRUE
"CITY ELEVATOR OPERATOR",2025,1,1,0,,,,,,,0,TRUE
"CITY LABORER",2015,3,3,0,,,,,,,0,TRUE
"CITY LABORER",2022,1,1,0,,,,,,,0,TRUE
"CITY LABORER",2023,2,2,0,,,,,,,0,TRUE
"CITY LABORER",2024,3,3,0,,,,,,,0,TRUE
"CITY LABORER",2025,3,3,0,,,,,,,0,TRUE
"CITY MEDICAL DIRECTOR",2014,1,1,0,,,,,,,0,TRUE
"CITY MEDICAL DIRECTOR",2015,1,0,1,,,,,,,1,TRUE
"CITY MEDICAL DIRECTOR",2016,1,0,1,,,,,,,1,TRUE
"CITY MEDICAL DIRECTOR",2017,2,1,1,,,,,,,0.5,TRUE
"CITY MEDICAL DIRECTOR",2018,3,2,1,,,,,,,0.333333333333333,TRUE
"CITY MEDICAL DIRECTOR",2019,4,3,1,,,,,,,0.25,TRUE
"CITY MEDICAL DIRECTOR",2020,3,2,1,,,,,,,0.333333333333333,TRUE
"CITY MEDICAL DIRECTOR",2021,5,4,1,,,,,,,0.2,TRUE
"CITY MEDICAL DIRECTOR",2022,4,3,1,,,,,,,0.25,TRUE
"CITY MEDICAL DIRECTOR",2023,4,4,0,,,,,,,0,TRUE
"CITY MEDICAL DIRECTOR",2024,3,3,0,,,,,,,0,TRUE
"CITY MEDICAL DIRECTOR",2025,3,3,0,,,,,,,0,TRUE
"CITY MEDICAL EXAMINER",2014,29,27,2,,,,,,,0.0689655172413793,TRUE
"CITY MEDICAL EXAMINER",2015,27,25,2,,,,,,,0.0740740740740741,TRUE
"CITY MEDICAL EXAMINER",2016,27,24,3,,,,,,,0.111111111111111,TRUE
"CITY MEDICAL EXAMINER",2017,26,25,1,,,,,,,0.0384615384615385,TRUE
"CITY MEDICAL EXAMINER",2018,26,26,0,,,,,,,0,TRUE
"CITY MEDICAL EXAMINER",2019,29,29,0,,,,,,,0,TRUE
"CITY MEDICAL EXAMINER",2020,34,33,1,,,,,,,0.0294117647058824,TRUE
"CITY MEDICAL EXAMINER",2021,36,34,2,,,,,,,0.0555555555555556,TRUE
"CITY MEDICAL EXAMINER",2022,32,30,2,,,,,,,0.0625,TRUE
"CITY MEDICAL EXAMINER",2023,30,28,2,,,,,,,0.0666666666666667,TRUE
"CITY MEDICAL EXAMINER",2024,25,23,2,,,,,,,0.08,TRUE
"CITY MEDICAL EXAMINER",2025,21,19,2,,,,,,,0.0952380952380952,TRUE
"CITY MEDICAL SPECIALIST",2014,9,7,2,,,,,,,0.222222222222222,TRUE
"CITY MEDICAL SPECIALIST",2015,11,10,1,,,,,,,0.0909090909090909,TRUE
"CITY MEDICAL SPECIALIST",2016,15,13,2,,,,,,,0.133333333333333,TRUE
"CITY MEDICAL SPECIALIST",2017,20,17,3,,,,,,,0.15,TRUE
"CITY MEDICAL SPECIALIST",2018,21,16,5,,,,,,,0.238095238095238,TRUE
"CITY MEDICAL SPECIALIST",2019,20,16,4,,,,,,,0.2,TRUE
"CITY MEDICAL SPECIALIST",2020,17,15,2,,,,,,,0.117647058823529,TRUE
"CITY MEDICAL SPECIALIST",2021,15,14,1,,,,,,,0.0666666666666667,TRUE
"CITY MEDICAL SPECIALIST",2022,15,14,1,,,,,,,0.0666666666666667,TRUE
"CITY MEDICAL SPECIALIST",2023,14,13,1,,,,,,,0.0714285714285714,TRUE
"CITY MEDICAL SPECIALIST",2024,17,16,1,,,,,,,0.0588235294117647,TRUE
"CITY MEDICAL SPECIALIST",2025,19,19,0,,,,,,,0,TRUE
"CITY MORTUARY TECHNICIAN",2014,32,30,2,,,,,,,0.0625,TRUE
"CITY MORTUARY TECHNICIAN",2015,22,20,2,,,,,,,0.0909090909090909,TRUE
"CITY MORTUARY TECHNICIAN",2016,21,19,2,,,,,,,0.0952380952380952,TRUE
"CITY MORTUARY TECHNICIAN",2017,21,20,1,,,,,,,0.0476190476190476,TRUE
"CITY MORTUARY TECHNICIAN",2018,24,23,1,,,,,,,0.0416666666666667,TRUE
"CITY MORTUARY TECHNICIAN",2019,23,22,1,,,,,,,0.0434782608695652,TRUE
"CITY MORTUARY TECHNICIAN",2020,37,34,3,,,,,,,0.0810810810810811,TRUE
"CITY MORTUARY TECHNICIAN",2021,32,31,1,,,,,,,0.03125,TRUE
"CITY MORTUARY TECHNICIAN",2022,28,28,0,,,,,,,0,TRUE
"CITY MORTUARY TECHNICIAN",2023,15,15,0,,,,,,,0,TRUE
"CITY MORTUARY TECHNICIAN",2024,19,18,1,,,,,,,0.0526315789473684,TRUE
"CITY MORTUARY TECHNICIAN",2025,14,14,0,,,,,,,0,TRUE
"CITY PARK WORKER",2014,581,545,36,34818.1706422018,35765.1111111111,33662,33662,-0.0271967323797745,-946.940468909284,0.0619621342512909,FALSE
"CITY PARK WORKER",2015,564,528,36,36665.1534090909,38106.7777777778,35202,35202,-0.0393186509436349,-1441.62436868687,0.0638297872340425,FALSE
"CITY PARK WORKER",2016,572,538,34,38724.6747211896,38603.2058823529,36082,36082,0.00313672973914439,121.468838836649,0.0594405594405594,FALSE
"CITY PARK WORKER",2017,552,513,39,40727.485380117,40593.4615384615,37209,37164,0.00329074678695607,134.02384165542,0.0706521739130435,FALSE
"CITY PARK WORKER",2018,564,523,41,40266.3479923518,40662.6097560976,37164,37164,-0.00984101572412285,-396.261763745737,0.0726950354609929,FALSE
"CITY PARK WORKER",2019,534,497,37,42400.199195171,41249.1621621622,38794,38760,0.0271469722986575,1151.03703300887,0.0692883895131086,FALSE
"CITY PARK WORKER",2020,657,609,48,41530.6288998358,42121.7916666667,39923,39923,-0.014234380323415,-591.162766830872,0.0730593607305936,FALSE
"CITY PARK WORKER",2021,518,482,36,44021.0933609959,45319.5,39923,39973.5,-0.029495102003863,-1298.40663900415,0.0694980694980695,FALSE
"CITY PARK WORKER",2022,526,488,38,44445.7745901639,45170.4210526316,39965,41549.5,-0.0163040574531468,-724.646462467645,0.0722433460076046,FALSE
"CITY PARK WORKER",2023,902,801,101,47229.6666666667,47606.7821782178,43626,43626,-0.00798471677161565,-377.11551155115,0.111973392461197,FALSE
"CITY PARK WORKER",2024,777,683,94,49566.8169838946,48613.829787234,44935,44935,0.0192263141885868,952.987196660535,0.120978120978121,FALSE
"CITY PARK WORKER",2025,949,846,103,49912.0862884161,51152.9126213592,46395,46395,-0.024860237774335,-1240.82633294315,0.108535300316122,FALSE
"CITY PARKING EQUIPMENT SERVICE WORKER",2014,98,93,5,,,,,,,0.0510204081632653,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2015,92,87,5,,,,,,,0.0543478260869565,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2016,103,96,7,,,,,,,0.0679611650485437,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2017,99,94,5,,,,,,,0.0505050505050505,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2018,95,89,6,,,,,,,0.0631578947368421,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2019,93,86,7,,,,,,,0.0752688172043011,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2020,98,91,7,,,,,,,0.0714285714285714,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2021,88,82,6,,,,,,,0.0681818181818182,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2022,71,66,5,,,,,,,0.0704225352112676,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2023,72,67,5,,,,,,,0.0694444444444444,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2024,66,62,4,,,,,,,0.0606060606060606,TRUE
"CITY PARKING EQUIPMENT SERVICE WORKER",2025,52,48,4,,,,,,,0.0769230769230769,TRUE
"CITY PEST CONTROL AIDE",2014,17,16,1,,,,,,,0.0588235294117647,TRUE
"CITY PEST CONTROL AIDE",2015,17,16,1,,,,,,,0.0588235294117647,TRUE
"CITY PEST CONTROL AIDE",2016,16,15,1,,,,,,,0.0625,TRUE
"CITY PEST CONTROL AIDE",2017,17,17,0,,,,,,,0,TRUE
"CITY PEST CONTROL AIDE",2018,21,20,1,,,,,,,0.0476190476190476,TRUE
"CITY PEST CONTROL AIDE",2019,20,19,1,,,,,,,0.05,TRUE
"CITY PEST CONTROL AIDE",2020,19,18,1,,,,,,,0.0526315789473684,TRUE
"CITY PEST CONTROL AIDE",2021,30,26,4,,,,,,,0.133333333333333,TRUE
"CITY PEST CONTROL AIDE",2022,38,34,4,,,,,,,0.105263157894737,TRUE
"CITY PEST CONTROL AIDE",2023,44,39,5,,,,,,,0.113636363636364,TRUE
"CITY PEST CONTROL AIDE",2024,66,58,8,,,,,,,0.121212121212121,TRUE
"CITY PEST CONTROL AIDE",2025,40,35,5,,,,,,,0.125,TRUE
"CITY PLANNER",2014,238,216,22,,,,,,,0.092436974789916,TRUE
"CITY PLANNER",2015,271,253,18,,,,,,,0.0664206642066421,TRUE
"CITY PLANNER",2016,348,317,31,72300.9305993691,72252.1935483871,70780,67774,0.000674086081298845,48.7370509819884,0.089080459770115,FALSE
"CITY PLANNER",2017,237,219,18,,,,,,,0.0759493670886076,TRUE
"CITY PLANNER",2018,221,203,18,,,,,,,0.081447963800905,TRUE
"CITY PLANNER",2019,260,231,29,,,,,,,0.111538461538462,TRUE
"CITY PLANNER",2020,228,202,26,,,,,,,0.114035087719298,TRUE
"CITY PLANNER",2021,218,192,26,,,,,,,0.119266055045872,TRUE
"CITY PLANNER",2022,201,179,22,,,,,,,0.109452736318408,TRUE
"CITY PLANNER",2023,230,207,23,,,,,,,0.1,TRUE
"CITY PLANNER",2024,277,251,26,,,,,,,0.0938628158844765,TRUE
"CITY PLANNER",2025,289,264,25,,,,,,,0.0865051903114187,TRUE
"CITY PLANNING TECHNICIAN",2014,38,33,5,,,,,,,0.131578947368421,TRUE
"CITY PLANNING TECHNICIAN",2015,52,45,7,,,,,,,0.134615384615385,TRUE
"CITY PLANNING TECHNICIAN",2016,43,37,6,,,,,,,0.13953488372093,TRUE
"CITY PLANNING TECHNICIAN",2017,1,1,0,,,,,,,0,TRUE
"CITY PLANNING TECHNICIAN",2018,9,7,2,,,,,,,0.222222222222222,TRUE
"CITY PLANNING TECHNICIAN",2019,5,5,0,,,,,,,0,TRUE
"CITY PLANNING TECHNICIAN",2020,6,6,0,,,,,,,0,TRUE
"CITY PLANNING TECHNICIAN",2021,4,4,0,,,,,,,0,TRUE
"CITY PLANNING TECHNICIAN",2022,2,2,0,,,,,,,0,TRUE
"CITY PLANNING TECHNICIAN",2024,1,1,0,,,,,,,0,TRUE
"CITY PLANNING TECHNICIAN",2025,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2014,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2015,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2016,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2017,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2018,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2019,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2020,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2021,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2022,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2023,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2024,1,1,0,,,,,,,0,TRUE
"CITY REGISTER",2025,1,1,0,,,,,,,0,TRUE
"CITY RESEARCH SCIENTIST",2014,495,421,74,79305.9904988123,80002.0810810811,79069,81901.5,-0.0087772761917545,-696.090582268735,0.14949494949495,FALSE
"CITY RESEARCH SCIENTIST",2015,542,464,78,81405.974137931,84306.7307692308,82459,85650.5,-0.035633215645633,-2900.75663129972,0.143911439114391,FALSE
"CITY RESEARCH SCIENTIST",2016,661,566,95,82051.3657243816,85253.0842105263,81740,87791,-0.039020904257701,-3201.7184861447,0.143721633888048,FALSE
"CITY RESEARCH SCIENTIST",2017,810,710,100,83969.2169014085,88657.89,82400,90425,-0.0558379995861663,-4688.67309859155,0.123456790123457,FALSE
"CITY RESEARCH SCIENTIST",2018,910,795,115,84393.8943396226,87411.2608695652,82503,88789,-0.0357533747382238,-3017.36652994259,0.126373626373626,FALSE
"CITY RESEARCH SCIENTIST",2019,955,825,130,89318.4385575757,88659.0121538462,88651,85203,0.00738286981253603,659.42640372958,0.136125654450262,FALSE
"CITY RESEARCH SCIENTIST",2020,1068,923,145,92626.6227627302,91419.2384827586,90202,88568,0.0130349595392716,1207.38427997156,0.135767790262172,FALSE
"CITY RESEARCH SCIENTIST",2021,1006,866,140,93333.6498960739,92238.5285714286,92000,88909,0.0117334029673622,1095.12132464534,0.139165009940358,FALSE
"CITY RESEARCH SCIENTIST",2022,1050,892,158,93316.9641255605,92478.6075949367,94217,89750,0.00898396704693263,838.356530623831,0.15047619047619,FALSE
"CITY RESEARCH SCIENTIST",2023,1210,1055,155,100574.355156398,101315.04516129,100052,99399,-0.00736460108285487,-740.69000489224,0.128099173553719,FALSE
"CITY RESEARCH SCIENTIST",2024,1415,1218,197,103569.906970443,102545.878172589,102885.5,98664,0.00988731985775355,1024.02879785455,0.139222614840989,FALSE
"CITY RESEARCH SCIENTIST",2025,1513,1305,208,107887.314942529,107118.485096154,106348,107244.5,0.00712623024110339,768.829846374894,0.137475214805023,FALSE
"CITY SEASONAL AIDE",2017,1,1,0,,,,,,,0,TRUE
"CITY SEASONAL AIDE",2019,85,78,7,,,,,,,0.0823529411764706,TRUE
"CITY SEASONAL AIDE",2020,108,92,16,,,,,,,0.148148148148148,TRUE
"CITY SEASONAL AIDE",2021,195,168,27,,,,,,,0.138461538461538,TRUE
"CITY SEASONAL AIDE",2022,481,412,69,40317,40317,40317,40317,0,0,0.143451143451143,FALSE
"CITY SEASONAL AIDE",2023,12,11,1,,,,,,,0.0833333333333333,TRUE
"CITY SEASONAL AIDE",2024,1,1,0,,,,,,,0,TRUE
"CITY SECURITY AIDE",2014,3,2,1,,,,,,,0.333333333333333,TRUE
"CITY SECURITY AIDE",2015,2,2,0,,,,,,,0,TRUE
"CITY SECURITY AIDE",2016,23,20,3,,,,,,,0.130434782608696,TRUE
"CITY SECURITY AIDE",2017,59,52,7,,,,,,,0.11864406779661,TRUE
"CITY SECURITY AIDE",2018,58,50,8,,,,,,,0.137931034482759,TRUE
"CITY SECURITY AIDE",2019,56,46,10,,,,,,,0.178571428571429,TRUE
"CITY SECURITY AIDE",2020,37,31,6,,,,,,,0.162162162162162,TRUE
"CITY SECURITY AIDE",2021,33,28,5,,,,,,,0.151515151515152,TRUE
"CITY SECURITY AIDE",2022,25,21,4,,,,,,,0.16,TRUE
"CITY SECURITY AIDE",2023,24,21,3,,,,,,,0.125,TRUE
"CITY SECURITY AIDE",2024,23,20,3,,,,,,,0.130434782608696,TRUE
"CITY SECURITY AIDE",2025,22,20,2,,,,,,,0.0909090909090909,TRUE
"CITY TAX AUDITOR",2014,305,263,42,55822.9049429658,56444.6904761905,55008,55008,-0.0111385377357192,-621.785533224691,0.137704918032787,FALSE
"CITY TAX AUDITOR",2015,303,265,38,60150.2339622642,61487.8157894737,57933,57933,-0.0222373503658968,-1337.58182720953,0.125412541254125,FALSE
"CITY TAX AUDITOR",2016,300,264,36,62398.5227272727,62364.6111111111,59604,59604,0.000543468253404605,33.9116161616184,0.12,FALSE
"CITY TAX AUDITOR",2017,327,288,39,62894.7604166667,62670.282051282,61392,61256,0.00356911074781886,224.478365384617,0.119266055045872,FALSE
"CITY TAX AUDITOR",2018,342,297,45,63554.2053872054,59888.7111111111,61392,59964,0.0576750862317006,3665.49427609428,0.131578947368421,FALSE
"CITY TAX AUDITOR",2019,352,301,51,66032.2325581395,60044.7058823529,64413,53511,0.090675817609449,5987.52667578658,0.144886363636364,FALSE
"CITY TAX AUDITOR",2020,364,311,53,66926.8392282959,60460.0754716981,64469,52242,0.0966243711964163,6466.76375659773,0.145604395604396,FALSE
"CITY TAX AUDITOR",2021,340,289,51,68399.6297577855,64894.0980392157,64469,64415,0.0512507411368082,3505.53171856979,0.15,FALSE
"CITY TAX AUDITOR",2022,294,250,44,71099.348,65774.6590909091,68461.5,64415,0.074890826130936,5324.68890909091,0.149659863945578,FALSE
"CITY TAX AUDITOR",2023,278,237,41,78410.5063291139,68651.1219512195,83455,70387,0.124465264092686,9759.38437789441,0.147482014388489,FALSE
"CITY TAX AUDITOR",2024,319,256,63,76548.859375,66747.0793650794,79267.5,58799,0.128046062213721,9801.78000992062,0.197492163009404,FALSE
"CITY TAX AUDITOR",2025,278,221,57,81294.0859728507,73701.3859649123,88549,74855,0.0933979380797035,7592.7000079384,0.205035971223022,FALSE
"CITY VETERINARIAN",2023,1,1,0,,,,,,,0,TRUE
"CIVIL ENGINEER",2014,273,205,68,81076.9073170732,80622.0882352941,81980,82170,0.00560972411047164,454.81908177906,0.249084249084249,FALSE
"CIVIL ENGINEER",2015,258,195,63,85751.3282051282,86182.5555555556,86575,87101,-0.00502881249134486,-431.227350427362,0.244186046511628,FALSE
"CIVIL ENGINEER",2016,262,198,64,89090.4292929293,89064.140625,88998.5,90000,0.000295078474061999,26.288667929286,0.244274809160305,FALSE
"CIVIL ENGINEER",2017,250,184,66,93547.9293478261,92330.4242424242,93213.5,92700,0.0130147734310074,1217.50510540184,0.264,FALSE
"CIVIL ENGINEER",2018,189,140,49,93392.3857142857,91738.1836734694,93074,93000,0.0177123865951664,1654.20204081632,0.259259259259259,FALSE
"CIVIL ENGINEER",2019,159,119,40,97109.1680672269,97290.225,97878,97878,-0.0018644679629814,-181.056932773121,0.251572327044025,FALSE
"CIVIL ENGINEER",2020,147,112,35,100709.866071429,101311.914285714,100814,100814,-0.00597804602240975,-602.048214285722,0.238095238095238,FALSE
"CIVIL ENGINEER",2021,143,110,33,99599.5181818182,101880.484848485,100123,100814,-0.022901382539851,-2280.96666666666,0.230769230769231,FALSE
"CIVIL ENGINEER",2022,110,85,25,,,,,,,0.227272727272727,TRUE
"CIVIL ENGINEER",2023,116,88,28,,,,,,,0.241379310344828,TRUE
"CIVIL ENGINEER",2024,126,97,29,,,,,,,0.23015873015873,TRUE
"CIVIL ENGINEER",2025,131,99,32,117042.474747475,117170.59375,118513,116061.5,-0.00109463682139054,-128.119002525258,0.244274809160305,FALSE
"CIVIL ENGINEERING INTERN",2014,89,75,14,,,,,,,0.157303370786517,TRUE
"CIVIL ENGINEERING INTERN",2015,73,62,11,,,,,,,0.150684931506849,TRUE
"CIVIL ENGINEERING INTERN",2016,143,115,28,,,,,,,0.195804195804196,TRUE
"CIVIL ENGINEERING INTERN",2017,82,64,18,,,,,,,0.219512195121951,TRUE
"CIVIL ENGINEERING INTERN",2018,57,42,15,,,,,,,0.263157894736842,TRUE
"CIVIL ENGINEERING INTERN",2019,102,77,25,,,,,,,0.245098039215686,TRUE
"CIVIL ENGINEERING INTERN",2020,97,74,23,,,,,,,0.237113402061856,TRUE
"CIVIL ENGINEERING INTERN",2021,88,67,21,,,,,,,0.238636363636364,TRUE
"CIVIL ENGINEERING INTERN",2022,39,20,19,,,,,,,0.487179487179487,TRUE
"CIVIL ENGINEERING INTERN",2023,49,31,18,,,,,,,0.36734693877551,TRUE
"CIVIL ENGINEERING INTERN",2024,55,41,14,,,,,,,0.254545454545455,TRUE
"CIVIL ENGINEERING INTERN",2025,66,49,17,,,,,,,0.257575757575758,TRUE
"CIVILIANIZATION MANAGER PD",2014,1,1,0,,,,,,,0,TRUE
"CIVILIANIZATION MANAGER PD",2015,1,1,0,,,,,,,0,TRUE
"CIVILIANIZATION MANAGER PD",2016,1,1,0,,,,,,,0,TRUE
"CIVILIANIZATION MANAGER PD",2022,1,0,1,,,,,,,1,TRUE
"CIVILIANIZATION MANAGER PD",2023,1,0,1,,,,,,,1,TRUE
"CIVILIANIZATION MANAGER PD",2025,1,1,0,,,,,,,0,TRUE
"CLAIM SPECIALIST",2014,106,99,7,,,,,,,0.0660377358490566,TRUE
"CLAIM SPECIALIST",2015,120,112,8,,,,,,,0.0666666666666667,TRUE
"CLAIM SPECIALIST",2016,142,130,12,,,,,,,0.0845070422535211,TRUE
"CLAIM SPECIALIST",2017,191,172,19,,,,,,,0.0994764397905759,TRUE
"CLAIM SPECIALIST",2018,195,178,17,,,,,,,0.0871794871794872,TRUE
"CLAIM SPECIALIST",2019,151,137,14,,,,,,,0.0927152317880795,TRUE
"CLAIM SPECIALIST",2020,129,118,11,,,,,,,0.0852713178294574,TRUE
"CLAIM SPECIALIST",2021,115,105,10,,,,,,,0.0869565217391304,TRUE
"CLAIM SPECIALIST",2022,111,100,11,,,,,,,0.0990990990990991,TRUE
"CLAIM SPECIALIST",2023,113,101,12,,,,,,,0.106194690265487,TRUE
"CLAIM SPECIALIST",2024,107,94,13,,,,,,,0.121495327102804,TRUE
"CLAIM SPECIALIST",2025,99,86,13,,,,,,,0.131313131313131,TRUE
"CLERICAL AIDE",2014,106,97,9,,,,,,,0.0849056603773585,TRUE
